Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.01     0.00    10000     0.00     0.00  std::_Vector_base<ndn::Name, std::allocator<ndn::Name> >::_Vector_impl_data::_Vector_impl_data(std::_Vector_base<ndn::Name, std::allocator<ndn::Name> >::_Vector_impl_data&&)
  0.00      0.01     0.00    10000     0.00     0.00  std::_Vector_base<ndn::Name, std::allocator<ndn::Name> >::_Vector_base(std::_Vector_base<ndn::Name, std::allocator<ndn::Name> >&&)
  0.00      0.01     0.00    10000     0.00     0.00  std::_Optional_base<unsigned long, true, true>::_Optional_base()
  0.00      0.01     0.00    10000     0.00     0.00  std::_Deque_iterator<ndn::Interest, ndn::Interest&, ndn::Interest*>::operator--()
  0.00      0.01     0.00    10000     0.00     0.00  std::_Deque_iterator<std::shared_ptr<ndn::Buffer const>, std::shared_ptr<ndn::Buffer const>&, std::shared_ptr<ndn::Buffer const>*>::operator--()
  0.00      0.01     0.00    10000     0.00     0.00  std::_Rb_tree_header::_Rb_tree_header(std::_Rb_tree_header&&)
  0.00      0.01     0.00    10000     0.00     0.00  void std::allocator_traits<std::allocator<ndn::Block> >::construct<ndn::Block, ndn::Block const&>(std::allocator<ndn::Block>&, ndn::Block*, ndn::Block const&)
  0.00      0.01     0.00    10000     0.00     0.00  void std::allocator_traits<std::allocator<ndn::Interest> >::destroy<ndn::Interest>(std::allocator<ndn::Interest>&, ndn::Interest*)
  0.00      0.01     0.00    10000     0.00     0.00  std::allocator_traits<std::allocator<ndn::Interest> >::max_size(std::allocator<ndn::Interest> const&)
  0.00      0.01     0.00    10000     0.00     0.00  void std::allocator_traits<std::allocator<ndn::Interest> >::construct<ndn::Interest, ndn::Interest>(std::allocator<ndn::Interest>&, ndn::Interest*, ndn::Interest&&)
  0.00      0.01     0.00    10000     0.00     0.00  void std::allocator_traits<std::allocator<std::shared_ptr<ndn::Buffer const> > >::destroy<std::shared_ptr<ndn::Buffer const> >(std::allocator<std::shared_ptr<ndn::Buffer const> >&, std::shared_ptr<ndn::Buffer const>*)
  0.00      0.01     0.00    10000     0.00     0.00  void std::allocator_traits<std::allocator<std::shared_ptr<ndn::Buffer const> > >::construct<std::shared_ptr<ndn::Buffer const>, std::shared_ptr<ndn::Buffer const> >(std::allocator<std::shared_ptr<ndn::Buffer const> >&, std::shared_ptr<ndn::Buffer const>*, std::shared_ptr<ndn::Buffer const>&&)
  0.00      0.01     0.00    10000     0.00     0.00  std::_Optional_payload<unsigned long, true, true, true>::_Optional_payload()
  0.00      0.01     0.00    10000     0.00     0.00  std::_Rb_tree_key_compare<std::less<int> >::_Rb_tree_key_compare(std::_Rb_tree_key_compare<std::less<int> >&&)
  0.00      0.01     0.00    10000     0.00     0.00  std::_Optional_payload_base<unsigned long>::_Storage<unsigned long, true>::_Storage()
  0.00      0.01     0.00    10000     0.00     0.00  std::_Optional_payload_base<unsigned long>::_Optional_payload_base()
  0.00      0.01     0.00    10000     0.00     0.00  std::enable_shared_from_this<ndn::Interest>::enable_shared_from_this(std::enable_shared_from_this<ndn::Interest> const&)
  0.00      0.01     0.00    10000     0.00     0.00  std::map<int, std::shared_ptr<ndn::Tag>, std::less<int>, std::allocator<std::pair<int const, std::shared_ptr<ndn::Tag> > > >::map(std::map<int, std::shared_ptr<ndn::Tag>, std::less<int>, std::allocator<std::pair<int const, std::shared_ptr<ndn::Tag> > > >&&)
  0.00      0.01     0.00    10000     0.00     0.00  std::deque<ndn::Block, std::allocator<ndn::Block> >::push_back(ndn::Block const&)
  0.00      0.01     0.00    10000     0.00     0.00  std::deque<ndn::Interest, std::allocator<ndn::Interest> >::_S_max_size(std::allocator<ndn::Interest> const&)
  0.00      0.01     0.00    10000     0.00     0.00  ndn::Interest& std::deque<ndn::Interest, std::allocator<ndn::Interest> >::emplace_back<ndn::Interest>(ndn::Interest&&)
  0.00      0.01     0.00    10000     0.00     0.00  std::deque<ndn::Interest, std::allocator<ndn::Interest> >::_M_pop_front_aux()
  0.00      0.01     0.00    10000     0.00     0.00  void std::deque<ndn::Interest, std::allocator<ndn::Interest> >::_M_push_back_aux<ndn::Interest>(ndn::Interest&&)
  0.00      0.01     0.00    10000     0.00     0.00  std::deque<ndn::Interest, std::allocator<ndn::Interest> >::_M_reserve_map_at_back(unsigned long)
  0.00      0.01     0.00    10000     0.00     0.00  std::deque<ndn::Interest, std::allocator<ndn::Interest> >::back()
  0.00      0.01     0.00    10000     0.00     0.00  std::deque<ndn::Interest, std::allocator<ndn::Interest> >::front()
  0.00      0.01     0.00    10000     0.00     0.00  std::deque<ndn::Interest, std::allocator<ndn::Interest> >::pop_front()
  0.00      0.01     0.00    10000     0.00     0.00  std::deque<ndn::Interest, std::allocator<ndn::Interest> >::push_back(ndn::Interest&&)
  0.00      0.01     0.00    10000     0.00     0.00  std::shared_ptr<ndn::Buffer const>& std::deque<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::emplace_back<std::shared_ptr<ndn::Buffer const> >(std::shared_ptr<ndn::Buffer const>&&)
  0.00      0.01     0.00    10000     0.00     0.00  std::deque<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::back()
  0.00      0.01     0.00    10000     0.00     0.00  std::deque<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::front()
  0.00      0.01     0.00    10000     0.00     0.00  std::deque<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::pop_front()
  0.00      0.01     0.00    10000     0.00     0.00  std::deque<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::push_back(std::shared_ptr<ndn::Buffer const>&&)
  0.00      0.01     0.00    10000     0.00     0.00  std::queue<ndn::Block, std::deque<ndn::Block, std::allocator<ndn::Block> > >::push(ndn::Block const&)
  0.00      0.01     0.00    10000     0.00     0.00  std::queue<ndn::Interest, std::deque<ndn::Interest, std::allocator<ndn::Interest> > >::pop()
  0.00      0.01     0.00    10000     0.00     0.00  std::queue<ndn::Interest, std::deque<ndn::Interest, std::allocator<ndn::Interest> > >::push(ndn::Interest&&)
  0.00      0.01     0.00    10000     0.00     0.00  std::queue<ndn::Interest, std::deque<ndn::Interest, std::allocator<ndn::Interest> > >::front()
  0.00      0.01     0.00    10000     0.00     0.00  std::queue<std::shared_ptr<ndn::Buffer const>, std::deque<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > > >::pop()
  0.00      0.01     0.00    10000     0.00     0.00  std::queue<std::shared_ptr<ndn::Buffer const>, std::deque<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > > >::push(std::shared_ptr<ndn::Buffer const>&&)
  0.00      0.01     0.00    10000     0.00     0.00  std::queue<std::shared_ptr<ndn::Buffer const>, std::deque<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > > >::front()
  0.00      0.01     0.00    10000     0.00     0.00  std::tuple<bool, ndn::Block>::~tuple()
  0.00      0.01     0.00    10000     0.00     0.00  std::vector<ndn::Name, std::allocator<ndn::Name> >::vector(std::vector<ndn::Name, std::allocator<ndn::Name> >&&)
  0.00      0.01     0.00    10000     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(unsigned long, char, std::allocator<char> const&)
  0.00      0.01     0.00    10000     0.00     0.00  std::__cxx11::to_string(int)
  0.00      0.01     0.00    10000     0.00     0.00  std::_Rb_tree<int, std::pair<int const, std::shared_ptr<ndn::Tag> >, std::_Select1st<std::pair<int const, std::shared_ptr<ndn::Tag> > >, std::less<int>, std::allocator<std::pair<int const, std::shared_ptr<ndn::Tag> > > >::_Rb_tree_impl<std::less<int>, true>::_Rb_tree_impl(std::_Rb_tree<int, std::pair<int const, std::shared_ptr<ndn::Tag> >, std::_Select1st<std::pair<int const, std::shared_ptr<ndn::Tag> > >, std::less<int>, std::allocator<std::pair<int const, std::shared_ptr<ndn::Tag> > > >::_Rb_tree_impl<std::less<int>, true>&&)
  0.00      0.01     0.00    10000     0.00     0.00  std::_Rb_tree<int, std::pair<int const, std::shared_ptr<ndn::Tag> >, std::_Select1st<std::pair<int const, std::shared_ptr<ndn::Tag> > >, std::less<int>, std::allocator<std::pair<int const, std::shared_ptr<ndn::Tag> > > >::_Rb_tree(std::_Rb_tree<int, std::pair<int const, std::shared_ptr<ndn::Tag> >, std::_Select1st<std::pair<int const, std::shared_ptr<ndn::Tag> > >, std::less<int>, std::allocator<std::pair<int const, std::shared_ptr<ndn::Tag> > > >&&)
  0.00      0.01     0.00    10000     0.00     0.00  unsigned int std::__detail::__to_chars_len<unsigned int>(unsigned int, int)
  0.00      0.01     0.00    10000     0.00     0.00  void std::__detail::__to_chars_10_impl<unsigned int>(char*, unsigned int, unsigned int)
  0.00      0.01     0.00    10000     0.00     0.00  std::optional<unsigned long>::optional(std::nullopt_t)
  0.00      0.01     0.00    10000     0.00     0.00  std::weak_ptr<ndn::Interest>::weak_ptr()
  0.00      0.01     0.00    10000     0.00     0.00  bool& std::__get_helper<0ul, bool, ndn::Block>(std::_Tuple_impl<0ul, bool, ndn::Block>&)
  0.00      0.01     0.00    10000     0.00     0.00  ndn::Block& std::__get_helper<1ul, ndn::Block>(std::_Tuple_impl<1ul, ndn::Block>&)
  0.00      0.01     0.00    10000     0.00     0.00  std::tuple_element<0ul, std::tuple<bool, ndn::Block> >::type&& std::get<0ul, bool, ndn::Block>(std::tuple<bool, ndn::Block>&&)
  0.00      0.01     0.00    10000     0.00     0.00  std::tuple_element<1ul, std::tuple<bool, ndn::Block> >::type&& std::get<1ul, bool, ndn::Block>(std::tuple<bool, ndn::Block>&&)
  0.00      0.01     0.00    10000     0.00     0.00  std::remove_reference<ndn::Block const&>::type&& std::move<ndn::Block const&>(ndn::Block const&)
  0.00      0.01     0.00    10000     0.00     0.00  bool&& std::forward<bool>(std::remove_reference<bool>::type&)
  0.00      0.01     0.00    10000     0.00     0.00  std::operator-(std::_Deque_iterator<ndn::Interest, ndn::Interest&, ndn::Interest*> const&, std::_Deque_iterator<ndn::Interest, ndn::Interest&, ndn::Interest*> const&)
  0.00      0.01     0.00    10000     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&, char const*)
  0.00      0.01     0.00    10000     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
  0.00      0.01     0.00     7497     0.00     0.00  ndn::Interest** std::__niter_base<ndn::Interest**>(ndn::Interest**)
  0.00      0.01     0.00     6028     0.00     0.00  std::_Deque_base<ndn::Block, std::allocator<ndn::Block> >::_M_get_Tp_allocator() const
  0.00      0.01     0.00     6005     0.00     0.00  std::_Deque_base<ndn::Block, std::allocator<ndn::Block> >::_M_allocate_node()
  0.00      0.01     0.00     6005     0.00     0.00  std::_Deque_base<ndn::Block, std::allocator<ndn::Block> >::_M_deallocate_node(ndn::Block*)
  0.00      0.01     0.00     6005     0.00     0.00  std::allocator_traits<std::allocator<ndn::Block> >::allocate(std::allocator<ndn::Block>&, unsigned long)
  0.00      0.01     0.00     6000     0.00     0.00  std::deque<ndn::Block, std::allocator<ndn::Block> >::size() const
  0.00      0.01     0.00     6000     0.00     0.00  std::deque<ndn::Block, std::allocator<ndn::Block> >::max_size() const
  0.00      0.01     0.00     6000     0.00     0.00  std::allocator_traits<std::allocator<ndn::Block> >::max_size(std::allocator<ndn::Block> const&)
  0.00      0.01     0.00     6000     0.00     0.00  std::deque<ndn::Block, std::allocator<ndn::Block> >::_S_max_size(std::allocator<ndn::Block> const&)
  0.00      0.01     0.00     6000     0.00     0.00  std::deque<ndn::Block, std::allocator<ndn::Block> >::_M_reserve_map_at_back(unsigned long)
  0.00      0.01     0.00     6000     0.00     0.00  std::operator-(std::_Deque_iterator<ndn::Block, ndn::Block&, ndn::Block*> const&, std::_Deque_iterator<ndn::Block, ndn::Block&, ndn::Block*> const&)
  0.00      0.01     0.00     4998     0.00     0.00  ndn::Interest** std::__miter_base<ndn::Interest**>(ndn::Interest**)
  0.00      0.01     0.00     4000     0.00     0.00  std::deque<ndn::Block, std::allocator<ndn::Block> >::_M_pop_front_aux()
  0.00      0.01     0.00     4000     0.00     0.00  void std::deque<ndn::Block, std::allocator<ndn::Block> >::_M_push_back_aux<ndn::Block>(ndn::Block&&)
  0.00      0.01     0.00     3021     0.00     0.00  ndn::Block** std::__niter_base<ndn::Block**>(ndn::Block**)
  0.00      0.01     0.00     2499     0.00     0.00  ndn::Interest** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<ndn::Interest*>(ndn::Interest* const*, ndn::Interest* const*, ndn::Interest**)
  0.00      0.01     0.00     2499     0.00     0.00  std::deque<ndn::Interest, std::allocator<ndn::Interest> >::_M_reallocate_map(unsigned long, bool)
  0.00      0.01     0.00     2499     0.00     0.00  ndn::Interest** std::__niter_wrap<ndn::Interest**>(ndn::Interest** const&, ndn::Interest**)
  0.00      0.01     0.00     2499     0.00     0.00  ndn::Interest** std::__copy_move_a<false, ndn::Interest**, ndn::Interest**>(ndn::Interest**, ndn::Interest**, ndn::Interest**)
  0.00      0.01     0.00     2499     0.00     0.00  ndn::Interest** std::__copy_move_a1<false, ndn::Interest**, ndn::Interest**>(ndn::Interest**, ndn::Interest**, ndn::Interest**)
  0.00      0.01     0.00     2499     0.00     0.00  ndn::Interest** std::__copy_move_a2<false, ndn::Interest**, ndn::Interest**>(ndn::Interest**, ndn::Interest**, ndn::Interest**)
  0.00      0.01     0.00     2499     0.00     0.00  ndn::Interest** std::copy<ndn::Interest**, ndn::Interest**>(ndn::Interest**, ndn::Interest**, ndn::Interest**)
  0.00      0.01     0.00     2162     0.00     0.00  std::less<char>::operator()(char const&, char const&) const
  0.00      0.01     0.00     2014     0.00     0.00  ndn::Block** std::__miter_base<ndn::Block**>(ndn::Block**)
  0.00      0.01     0.00     2000     0.00     0.00  void std::deque<ndn::Block, std::allocator<ndn::Block> >::_M_push_back_aux<ndn::Block const&>(ndn::Block const&)
  0.00      0.01     0.00     1999     0.00     0.00  std::deque<ndn::Block, std::allocator<ndn::Block> >::_S_buffer_size()
  0.00      0.01     0.00     1807     0.00     0.00  std::_Select1st<std::pair<char const, char> >::operator()(std::pair<char const, char> const&) const
  0.00      0.01     0.00     1764     0.00     0.00  __gnu_cxx::__aligned_membuf<std::pair<char const, char> >::_M_ptr() const
  0.00      0.01     0.00     1764     0.00     0.00  __gnu_cxx::__aligned_membuf<std::pair<char const, char> >::_M_addr() const
  0.00      0.01     0.00     1764     0.00     0.00  std::_Rb_tree_node<std::pair<char const, char> >::_M_valptr() const
  0.00      0.01     0.00     1764     0.00     0.00  std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >::_S_key(std::_Rb_tree_node<std::pair<char const, char> > const*)
  0.00      0.01     0.00     1406     0.00     0.00  std::_Deque_iterator<std::shared_ptr<ndn::Buffer const>, std::shared_ptr<ndn::Buffer const>&, std::shared_ptr<ndn::Buffer const>*>::_S_buffer_size()
  0.00      0.01     0.00     1094     0.00     0.00  std::_Deque_iterator<std::shared_ptr<ndn::Buffer const>, std::shared_ptr<ndn::Buffer const>&, std::shared_ptr<ndn::Buffer const>*>::_M_set_node(std::shared_ptr<ndn::Buffer const>**)
  0.00      0.01     0.00     1023     0.00     0.00  std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >::_S_left(std::_Rb_tree_node_base*)
  0.00      0.01     0.00     1007     0.00     0.00  ndn::Block** std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<ndn::Block*>(ndn::Block* const*, ndn::Block* const*, ndn::Block**)
  0.00      0.01     0.00     1007     0.00     0.00  std::deque<ndn::Block, std::allocator<ndn::Block> >::_M_reallocate_map(unsigned long, bool)
  0.00      0.01     0.00     1007     0.00     0.00  ndn::Block** std::__niter_wrap<ndn::Block**>(ndn::Block** const&, ndn::Block**)
  0.00      0.01     0.00     1007     0.00     0.00  ndn::Block** std::__copy_move_a<false, ndn::Block**, ndn::Block**>(ndn::Block**, ndn::Block**, ndn::Block**)
  0.00      0.01     0.00     1007     0.00     0.00  ndn::Block** std::__copy_move_a1<false, ndn::Block**, ndn::Block**>(ndn::Block**, ndn::Block**, ndn::Block**)
  0.00      0.01     0.00     1007     0.00     0.00  ndn::Block** std::__copy_move_a2<false, ndn::Block**, ndn::Block**>(ndn::Block**, ndn::Block**, ndn::Block**)
  0.00      0.01     0.00     1007     0.00     0.00  ndn::Block** std::copy<ndn::Block**, ndn::Block**>(ndn::Block**, ndn::Block**, ndn::Block**)
  0.00      0.01     0.00      873     0.00     0.00  std::_Rb_tree_iterator<std::pair<char const, char> >::_Rb_tree_iterator(std::_Rb_tree_node_base*)
